customer_id,national_id,full_name,gender,date_of_birth,age,nationality,city,marital_status,dependents,education_level,employment_status,employment_sector,job_title,monthly_salary,years_of_employment,salary_frequency,customer_since,preferred_language,customer_status
CUS006966,1614134324,Ghalib Al-Makki,Male,1982-04-05,43,Saudi,Hail,Married,1,Bachelor,Private,Private,Marketing Manager,23505.0,18,Monthly,2011-09-14,Arabic,Active
CUS006967,1203814391,Nora Al-Zahrani,Female,1983-05-23,42,Saudi,Riyadh,Married,4,Master,Government,Government,Customs Officer,32078.0,10,Monthly,2009-05-08,Arabic,Active
CUS006968,1970562035,Hani Al-Mutairi,Male,1983-08-16,41,Saudi,Dammam,Married,5,High School,Private,Private,Financial Analyst,24052.0,2,Weekly,2005-10-13,Arabic,Active
CUS006969,1231513918,Aisha Al-Zahrani,Female,1974-10-29,50,Saudi,Medina,Single,0,Bachelor,Government,Government,Army Officer,27769.0,20,Monthly,2014-03-15,Arabic,Active
CUS006970,1833929537,Talal Al-Yami,Male,1994-03-06,31,Saudi,Tabuk,Married,1,Bachelor,Self-Employed,Self-Employed,Freelancer,51994.0,9,Monthly,2008-02-17,Arabic,Active
CUS006971,1489150452,Ghalib Al-Dawsari,Male,2000-08-24,24,Saudi,Riyadh,Married,3,Bachelor,Self-Employed,Self-Employed,Business Owner,5550.0,2,Monthly,2016-04-20,Arabic,Active
CUS006972,1343504942,Maha Al-Ghamdi,Female,1971-09-11,53,Saudi,Abha,Married,5,Diploma,Private,Private,Logistics Coordinator,25152.0,12,Monthly,2015-04-06,English,Active
CUS006973,1343827019,Bilal Al-Dawsari,Male,1992-06-07,32,Saudi,Jeddah,Single,0,Bachelor,Government,Government,Engineer,20032.0,6,Monthly,2009-03-18,Arabic,Active
CUS006974,1979059360,Rayan Al-Thubaiti,Male,1996-04-22,29,Saudi,Dammam,Married,3,High School,Private,Private,Customer Service,14586.0,3,Monthly,2022-04-22,Arabic,Active
CUS006975,1360961061,Rayan Al-Zahrani,Male,1973-05-11,52,Expat,Medina,Married,5,High School,Self-Employed,Self-Employed,Business Owner,38055.0,0,Monthly,2011-02-26,Arabic,Inactive
CUS006976,1397026453,Bilal Al-Qahtani,Male,1994-01-17,31,Saudi,Jeddah,Married,5,Bachelor,Government,Government,Police Officer,20005.0,0,Monthly,2012-07-07,Arabic,Active
CUS006977,1943414540,Haifa Al-Sayyid,Female,1967-10-17,57,Saudi,Khobar,Married,1,Bachelor,Private,Private,Marketing Manager,23357.0,20,Monthly,2007-10-09,Arabic,Active
CUS006978,1723445006,Maha Al-Malki,Female,1981-01-23,44,Saudi,Al Ahsa,Single,0,High School,Student,Student,Vocational Student,2035.0,0,Monthly,2008-02-07,English,Active
CUS006979,1584175538,Ibtisam Al-Asiri,Female,1998-05-15,27,Saudi,Jeddah,Married,5,Master,Government,Government,Army Officer,32858.0,6,Monthly,2017-11-11,Arabic,Active
CUS006980,1276767600,Ibrahim Al-Shammari,Male,1996-10-08,28,Saudi,Khobar,Married,5,No Formal Education,Government,Government,Army Officer,31534.0,3,Monthly,2013-04-13,Arabic,Active
CUS006981,1768104981,Omar Al-Zahrani,Male,1972-04-17,53,Saudi,Jeddah,Divorced,3,,Government,Government,Engineer,30322.0,12,Monthly,2023-07-14,Arabic,Active
CUS006982,1564002537,Abdulaziz Al-Shehri,Male,1980-02-14,45,Expat,Taif,Married,2,High School,Private,Private,Logistics Coordinator,27349.0,4,Monthly,2007-08-16,Arabic,Active
CUS006983,1760634809,Bushra Al-Sulami,Female,2003-09-07,21,Saudi,Jeddah,Single,0,Bachelor,Student,Student,Vocational Student,545.0,0,Weekly,2018-10-16,English,Active
CUS006984,1601870342,Arwa Al-Bogami,Female,2001-12-19,23,Expat,Jeddah,Married,1,Diploma,Private,Private,HR Specialist,9367.0,0,Monthly,2014-11-27,Arabic,Active
CUS006985,1130591355,Lujain Al-Asmari,Female,1964-06-09,60,Saudi,Khobar,Married,2,Bachelor,Government,Government,Doctor,13617.0,25,Monthly,2020-02-12,Arabic,Active
CUS006986,1199036462,Yousef Al-Maghamsi,Male,1976-08-12,48,Saudi,Mecca,Married,5,Bachelor,Private,Private,Customer Service,9545.0,1,Monthly,2020-05-06,Arabic,Active
CUS006987,1127005199,Abdulaziz Al-Balawi,Male,1961-06-07,63,Saudi,Riyadh,Married,5,High School,Private,Private,IT Specialist,13485.0,11,Monthly,2008-04-10,Arabic,Active
CUS006988,1905312037,Sultan Al-Balawi,Male,1971-11-08,53,Saudi,Dhahran,Married,1,Diploma,Private,Private,Customer Service,9953.0,21,Monthly,2017-01-16,Arabic,Active
CUS006989,1149078710,Mansour Al-Bogami,Male,2003-07-12,21,Saudi,Medina,Single,0,Bachelor,Government,Government,Administrative Staff,8380.0,0,Monthly,2021-05-29,English,Active
CUS006990,1901346087,Talal Al-Madani,Male,1966-10-17,58,Saudi,Medina,Married,1,,Private,Private,Operations Manager,12259.0,12,Monthly,2012-07-14,Arabic,Active
CUS006991,1321214253,Ibtisam Al-Ghamdi,Female,1977-11-20,47,Saudi,Medina,Widowed,1,High School,Private,Private,Software Engineer,11871.0,8,Monthly,2012-06-22,Arabic,Active
CUS006992,1950213945,Fahad Al-Yami,Male,1966-10-28,58,Saudi,Buraidah,Married,1,Diploma,Government,Government,Customs Officer,7594.0,1,Monthly,2017-03-05,Arabic,Active
CUS006993,1779872620,Mohammed Al-Malki,Male,1970-01-25,55,Saudi,Riyadh,Married,1,High School,Private,Private,Customer Service,6007.0,14,Monthly,2013-08-09,Arabic,Active
CUS006994,1424854765,Abdulaziz Al-Shehri,Male,1995-02-18,30,Saudi,Riyadh,Married,5,Bachelor,Student,Student,College Student,,0,Monthly,2016-03-13,Arabic,Active
CUS006995,1342973406,Arwa Al-Sayyid,Female,1992-08-20,32,Saudi,Jeddah,Married,3,Bachelor,Government,Government,Engineer,14834.0,8,Monthly,2019-01-03,Arabic,Active
CUS006996,1416209254,Nasser Al-Zahrani,Male,1994-09-15,30,Saudi,Mecca,Married,2,PhD,Student,Student,College Student,2827.0,0,Bi-Monthly,2021-03-01,Arabic,Active
CUS006997,1423763147,Aisha Al-Thubaiti,Female,1970-09-30,54,Saudi,Jeddah,Single,0,Bachelor,Government,Government,Customs Officer,9099.0,14,Monthly,2010-06-06,English,Active
CUS006998,1743982526,Asma Al-Shammari,Female,1980-09-14,44,Saudi,Dammam,Divorced,1,Master,Self-Employed,Self-Employed,Consultant,40627.0,23,Monthly,2007-09-06,Arabic,Active
CUS006999,1743869646,Mohammed Al-Subaie,Male,1976-11-24,48,Saudi,Riyadh,Married,5,High School,Government,Government,Government Employee,10441.0,25,Bi-Monthly,2013-07-06,Arabic,Active
CUS007000,1632935024,Ibtisam Al-Madani,Female,1983-03-04,42,Saudi,Tabuk,Married,1,Diploma,Government,Government,Administrative Staff,8218.0,22,Monthly,2005-11-21,English,Active
CUS007001,1491160465,Loai Al-Makki,Male,1960-02-03,65,Saudi,Dammam,Married,3,Bachelor,Private,Private,Software Engineer,18076.0,20,Weekly,2019-06-23,Arabic,Active
CUS007002,1893380249,Ali Al-Sulami,Male,1988-11-02,36,Expat,Riyadh,Married,1,High School,Private,Private,Accountant,22471.0,1,Bi-Monthly,2008-06-19,Arabic,Active
CUS007003,1863902162,Ibtisam Al-Qahtani,Female,1991-08-07,33,Saudi,Jeddah,Single,0,Master,Self-Employed,Self-Employed,Restaurant Owner,33758.0,13,Monthly,2015-08-10,Arabic,Active
CUS007004,1682760291,Noura Al-Bogami,Female,1969-01-21,56,Saudi,Tabuk,Married,5,Master,Private,Private,IT Specialist,7300.0,9,Monthly,2016-07-05,English,Active
CUS007005,1852710120,Ahmed Al-Makki,Male,1969-04-27,56,Saudi,Khobar,Married,5,High School,Private,Private,Software Engineer,12069.0,16,Monthly,2014-07-15,English,Active
CUS007006,1482192865,Abdulrahman Al-Bogami,Male,1961-09-16,63,Saudi,Abha,Married,1,Master,Retired,Retired,Retired Government,10255.0,13,Bi-Monthly,2009-05-27,Arabic,Active
CUS007007,1973728353,Tariq Al-Ghamdi,Male,1981-08-04,43,Saudi,Jeddah,Married,1,High School,Private,Private,Logistics Coordinator,11935.0,2,Monthly,2021-05-15,English,Active
CUS007008,1692220648,Fahad Al-Otaibi,Male,1991-05-03,34,Saudi,Al Ahsa,Married,4,High School,Government,Government,Police Officer,18137.0,3,Monthly,2021-01-29,Arabic,Active
CUS007009,1869809710,Sultan Al-Abbasi,Male,1973-05-10,52,Saudi,Dammam,Married,5,High School,Government,Government,Administrative Staff,26389.0,23,Monthly,2011-08-22,Arabic,Active
CUS007010,1543837342,Ibrahim Al-Ruwaili,Male,2001-07-13,23,Saudi,Riyadh,Single,0,Bachelor,Private,Private,Logistics Coordinator,6573.0,2,Monthly,2016-12-30,English,Active
CUS007011,1773127566,Rayan Al-Ghamdi,Male,1977-12-10,47,Saudi,Jeddah,Divorced,3,Master,Self-Employed,Self-Employed,Business Owner,52923.0,24,Monthly,2014-11-23,Arabic,Active
CUS007012,1173894137,Reema Al-Sayyid,Female,1985-12-21,39,Saudi,Dammam,Married,2,High School,Government,Government,,29008.0,6,Monthly,2023-04-14,Arabic,Active
CUS007013,1887763282,Hatim Al-Anzi,Male,1983-01-19,42,Saudi,Riyadh,Widowed,1,Master,Government,Government,Engineer,33115.0,22,Monthly,2014-05-28,Arabic,Active
CUS007014,1669816581,Mohammed Al-Subaie,Male,2003-11-23,21,Saudi,Hail,Single,0,High School,Government,Government,Ministry Clerk,33309.0,1,Monthly,2022-06-15,Arabic,Active
CUS007015,1662096253,Hatim Al-Otaibi,Male,1999-10-31,25,Saudi,Khobar,Married,1,No Formal Education,Private,Private,Marketing Manager,6978.0,5,Monthly,2013-02-10,Arabic,Active
CUS007016,1643945087,Lujain Al-Anzi,Female,1971-11-25,53,Saudi,Riyadh,Married,3,Master,Government,Government,Engineer,34693.0,20,Bi-Monthly,2021-02-14,Arabic,Active
CUS007017,1199128157,Nawaf Al-Qahtani,Male,1986-01-09,39,Saudi,Jizan,Married,1,Bachelor,Government,Government,Doctor,16870.0,7,Monthly,2013-10-17,English,Active
CUS007018,1999655565,Yazeed Al-Zahrani,Male,1969-02-26,56,Saudi,Jeddah,Married,4,Bachelor,Private,Private,Software Engineer,27551.0,19,Monthly,2021-09-22,Arabic,Active
CUS007019,1611275720,Turki Al-Thubaiti,Male,1998-12-02,26,Saudi,Jeddah,Single,0,Diploma,Self-Employed,Self-Employed,Transport Owner,12632.0,3,Monthly,2007-02-23,English,Active
CUS007020,1649471677,Aisha Al-Zahrani,Female,1989-12-30,35,Saudi,Tabuk,Married,3,High School,Government,Government,Administrative Staff,34307.0,11,Monthly,2007-12-28,Arabic,Active
CUS007021,1533223587,Ghalib Al-Qurashi,Male,1968-12-23,56,Saudi,Medina,Married,5,Bachelor,Private,Private,HR Specialist,5619.0,5,Monthly,2016-11-19,Arabic,Active
CUS007022,1157646346,Hala Al-Mutairi,Female,1971-06-28,53,Saudi,Jeddah,Married,3,Bachelor,Government,Government,Doctor,34405.0,15,Monthly,2023-11-06,Arabic,Active
CUS007023,1862952290,Najla Al-Asiri,Female,1980-12-05,44,Saudi,Riyadh,Married,1,Bachelor,Student,Student,College Student,630.0,0,Monthly,2006-03-30,Arabic,Active
CUS007024,1968654917,Dalal Al-Enezi,Female,1977-06-12,47,Saudi,Mecca,Married,3,High School,Government,Government,Administrative Staff,24943.0,20,Monthly,2014-02-27,Arabic,Active
CUS007025,1240481721,Dalal Al-Thubaiti,Female,1993-08-06,31,Saudi,Mecca,Married,3,Bachelor,Student,Student,College Student,1629.0,0,Monthly,2018-08-06,Arabic,Active
CUS007026,1224128440,Muhannad Al-Enezi,Male,1982-04-10,43,Saudi,Medina,Married,2,Bachelor,Student,Student,University Student,,0,Monthly,2023-10-31,Arabic,Active
CUS007027,1493371793,Ghalib Al-Thubaiti,Male,1972-04-16,53,Expat,Medina,Married,2,Diploma,Self-Employed,Self-Employed,Real Estate Developer,11754.0,5,Monthly,2012-10-26,Arabic,Active
CUS007028,1714918590,Reem Al-Anzi,Female,1963-09-16,61,Saudi,Medina,Married,4,Master,Government,Government,Ministry Clerk,33729.0,24,Monthly,2012-02-18,English,Active
CUS007029,1734327406,Muhannad Al-Bishi,Male,1976-04-15,49,Saudi,Jeddah,Married,1,Bachelor,Private,Private,Customer Service,8732.0,25,Monthly,2022-08-05,Arabic,Active
CUS007030,1264761807,Abdulrahman Al-Otaibi,Male,1973-09-18,51,Saudi,Mecca,Married,5,High School,Government,Government,Teacher,14087.0,19,Monthly,2022-05-11,Arabic,Active
CUS007031,1635948640,Nora Al-Sayyid,Female,2003-07-23,21,Saudi,Jeddah,Single,0,High School,Retired,Retired,Retired Government,6584.0,1,Monthly,2008-07-17,Arabic,Active
CUS007032,1751766061,Tariq Al-Otaibi,Male,1971-04-20,54,Saudi,Riyadh,Married,2,Diploma,Self-Employed,Self-Employed,Freelancer,39292.0,18,Monthly,2007-10-21,Arabic,Active
CUS007033,1373940504,Sultan Al-Enezi,Male,1987-03-17,38,Saudi,Medina,Married,5,High School,Student,Student,University Student,1684.0,0,Monthly,2007-05-14,Arabic,Active
CUS007034,1333378196,Ziad Al-Maghamsi,Male,1986-12-12,38,Saudi,Riyadh,Married,5,Bachelor,Private,Private,HR Specialist,26260.0,17,Monthly,2005-10-19,Arabic,Active
CUS007035,1589996205,Majed Al-Khaldi,Male,1998-09-03,26,Saudi,Riyadh,Single,0,No Formal Education,Private,Private,Financial Analyst,7952.0,3,Monthly,2020-08-16,Arabic,Active
CUS007036,1569337854,Dina Al-Asmari,Female,1964-06-23,60,Saudi,Riyadh,Married,1,Master,Private,Private,Marketing Manager,12833.0,14,Bi-Monthly,2023-06-19,Arabic,Active
CUS007037,1335783535,Hatim Al-Malki,Male,2004-01-19,21,Expat,Riyadh,Single,0,Diploma,Private,Private,Logistics Coordinator,4064.0,1,Monthly,2018-05-21,Arabic,Active
CUS007038,1652943832,Ahmed Al-Khaldi,Male,1962-06-21,62,Saudi,Jeddah,Married,2,Master,Private,Private,Software Engineer,27454.0,15,Bi-Monthly,2022-01-15,Arabic,Active
CUS007039,1236970350,Majed Al-Zahrani,Male,1974-10-26,50,Saudi,Jeddah,Married,5,No Formal Education,Private,Private,Financial Analyst,8312.0,22,Bi-Monthly,2012-06-05,Arabic,Active
CUS007040,1627254700,Najla Al-Zahrani,Female,2001-01-04,24,Saudi,Riyadh,Single,0,Diploma,Student,Student,Vocational Student,2605.0,0,Monthly,2009-10-04,Arabic,Active
CUS007041,1409738040,Ibtisam Al-Sulami,Female,1973-04-19,52,Saudi,Riyadh,Married,3,PhD,Private,Private,Operations Manager,13422.0,1,Monthly,2006-10-10,Arabic,Active
CUS007042,1726390372,Hamad Al-Bakri,Male,1994-11-06,30,Saudi,Riyadh,Single,0,No Formal Education,Retired,Retired,Retired Engineer,9404.0,10,Monthly,2013-12-03,Arabic,Active
CUS007043,1148357268,Sara Al-Anzi,Female,1962-05-18,63,Saudi,Jeddah,Single,0,Master,Retired,Retired,Retired Teacher,8881.0,21,Monthly,2007-06-20,Arabic,Active
CUS007044,1326190268,Mazen Al-Zahrani,Male,2000-04-06,25,Saudi,Tabuk,Married,3,Bachelor,Private,Private,Financial Analyst,8468.0,2,Monthly,2012-06-30,English,Active
CUS007045,1330195549,Abeer Al-Anzi,Female,1996-01-18,29,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Engineer,11772.0,8,Monthly,2013-07-30,Arabic,Active
CUS007046,1226191404,Mazen Al-Madani,Male,1999-06-07,25,Saudi,Medina,Married,1,Bachelor,Private,Private,Marketing Manager,12560.0,4,Monthly,2023-02-25,Arabic,Active
CUS007047,1271989948,Wafa Al-Johani,Female,1994-02-11,31,Saudi,Riyadh,Married,4,No Formal Education,Private,Private,Marketing Manager,23484.0,9,Monthly,2013-10-06,Arabic,Active
CUS007048,1279721969,Loai Al-Subaie,Male,1969-12-07,55,Saudi,Riyadh,Married,1,High School,Government,Government,Teacher,12118.0,22,Monthly,2015-08-03,Arabic,Active
CUS007049,1299948686,Majed Al-Zahrani,Male,1977-08-18,47,Saudi,Mecca,Married,4,Master,Government,Government,Army Officer,12597.0,24,Monthly,2021-01-31,Arabic,Active
CUS007050,1346006893,Waleed Al-Makki,Male,2001-04-11,24,Saudi,Jeddah,Married,5,High School,Student,Student,University Student,1176.0,0,Monthly,2017-06-01,Arabic,Active
CUS007051,1746480573,Noura Al-Mutairi,Female,1994-10-30,30,Saudi,Riyadh,Married,2,High School,Government,Government,Police Officer,14859.0,0,Monthly,2020-05-12,Arabic,Active
CUS007052,1445200489,Nawaf Al-Thubaiti,Male,1966-05-15,59,Saudi,Jeddah,Widowed,3,PhD,Private,Private,IT Specialist,4732.0,15,Bi-Monthly,2012-07-27,Arabic,Active
CUS007053,1383509352,Aisha Al-Anzi,Female,1971-07-12,53,Expat,Riyadh,Married,2,Master,Retired,Retired,Retired Government,6435.0,12,Bi-Monthly,2018-10-04,English,Active
CUS007054,1697803422,Salman Al-Maghamsi,Male,1966-07-13,58,Saudi,Tabuk,Married,3,Bachelor,Private,Private,Financial Analyst,11583.0,5,Monthly,2014-12-14,Arabic,Active
CUS007055,1143977494,Ali Al-Khaldi,Male,1997-03-15,28,Saudi,Jeddah,Married,1,No Formal Education,Private,Private,Operations Manager,26654.0,6,Monthly,2021-12-03,Arabic,Active
CUS007056,1571342498,Yousef Al-Madani,Male,1980-08-07,44,Expat,Riyadh,Married,5,Master,Self-Employed,Self-Employed,Freelancer,11618.0,19,Monthly,2007-05-07,English,Inactive
CUS007057,1114796240,Fatima Al-Bogami,Female,1965-12-06,59,Saudi,Tabuk,Single,0,PhD,Private,Private,HR Specialist,27018.0,24,Monthly,2009-09-25,Arabic,Active
CUS007058,1411210889,Yousef Al-Dossari,Male,1972-04-18,53,Expat,Riyadh,Married,5,Bachelor,Government,Government,Engineer,8826.0,19,Bi-Monthly,2011-01-06,Arabic,Active
CUS007059,1583687353,Shatha Al-Balawi,Female,1964-01-26,61,Saudi,Jeddah,Married,3,No Formal Education,Student,Student,Vocational Student,61.0,0,Monthly,2006-08-19,English,Active
CUS007060,1321984850,Bushra Al-Malki,Female,1961-07-20,63,Expat,Riyadh,Divorced,0,Master,Private,Private,Software Engineer,4892.0,3,Monthly,2007-07-19,English,Active
CUS007061,1836331693,Layla Al-Sayyid,Female,1986-01-01,39,Saudi,Riyadh,Married,4,,Private,Private,HR Specialist,7162.0,10,Monthly,2023-08-08,Arabic,Active
CUS007062,1226335800,Tariq Al-Zahrani,Male,2002-11-05,22,Saudi,Riyadh,Married,2,Diploma,Private,Private,HR Specialist,10248.0,1,Monthly,2007-12-05,Arabic,Suspended
CUS007063,1435218732,Ghada Al-Ghamdi,Female,1993-11-08,31,Saudi,Najran,Single,0,Bachelor,Government,Government,Police Officer,11240.0,11,Monthly,2018-08-18,Arabic,Active
CUS007064,1885802741,Layla Al-Shammari,Female,1969-07-09,55,Saudi,Taif,Married,2,Master,Student,Student,Vocational Student,1833.0,0,Monthly,2008-04-22,Arabic,Active
CUS007065,1892212033,Turki Al-Balawi,Male,1987-08-22,37,Saudi,Jeddah,Married,2,Bachelor,Self-Employed,Self-Employed,Business Owner,37499.0,17,Monthly,2019-03-05,English,Active
CUS007066,1664101454,Sanaa Al-Makki,Female,1962-12-11,62,Saudi,Jeddah,Married,5,Master,Government,Government,Doctor,26778.0,5,Monthly,2017-01-12,Arabic,Active
CUS007067,1334444328,Abdullah Al-Malki,Male,2001-09-13,23,Expat,Mecca,Married,1,No Formal Education,Student,Student,College Student,701.0,0,Monthly,2020-05-10,Arabic,Inactive
CUS007068,1956369026,Saud Al-Johani,Male,1982-10-25,42,Saudi,Jeddah,Married,2,Master,Self-Employed,Self-Employed,Business Owner,38689.0,15,Monthly,2023-11-20,Arabic,Active
CUS007069,1525569872,Omar Al-Thubaiti,Male,1969-08-28,55,Saudi,Khobar,Divorced,3,Diploma,Private,Private,IT Specialist,25603.0,0,Bi-Monthly,2016-08-28,English,Inactive
CUS007070,1696544704,Raed Al-Thubaiti,Male,1983-12-01,41,Saudi,Mecca,Married,1,High School,Private,Private,Marketing Manager,26022.0,1,Monthly,2006-07-04,Arabic,Active
CUS007071,1597490015,Abdullah Al-Shehri,Male,1979-12-16,45,Saudi,Riyadh,Married,3,Diploma,Government,Government,Engineer,12279.0,21,Weekly,2005-03-12,Arabic,Active
CUS007072,1432488404,Fahad Al-Asiri,Male,1965-12-20,59,Expat,Riyadh,Married,4,Bachelor,Private,Private,Customer Service,12675.0,4,Monthly,2011-01-22,Arabic,Active
CUS007073,1593740521,Maha Al-Ghamdi,Female,2002-12-21,22,Saudi,Jizan,Single,0,High School,Government,Government,Doctor,28702.0,2,Monthly,2008-10-12,Arabic,Active
CUS007074,1606375188,Omar Al-Shammari,Male,2003-07-22,21,Saudi,Riyadh,Single,0,High School,Private,Private,Sales Manager,11726.0,0,Monthly,2009-10-07,Arabic,Active
CUS007075,1876376627,Hamad Al-Harbi,Male,1998-02-03,27,Saudi,Hail,Married,3,Diploma,Private,Private,Customer Service,14908.0,3,Monthly,2017-05-11,Arabic,Active
CUS007076,1632972732,Tariq Al-Maghamsi,Male,1984-08-14,40,Saudi,Dammam,Single,0,Master,Retired,Retired,Retired Military,5005.0,11,Monthly,2019-02-16,Arabic,Suspended
CUS007077,1374704306,Khalid Al-Khaldi,Male,1961-10-03,63,Saudi,Jeddah,Divorced,0,High School,Self-Employed,Self-Employed,Investor,44988.0,6,Monthly,2020-01-14,Arabic,Active
CUS007078,1106847990,Shahad Al-Qahtani,Female,1999-01-04,26,Saudi,Riyadh,Divorced,0,High School,Government,Government,Ministry Clerk,26203.0,1,Monthly,2012-04-12,Arabic,Active
CUS007079,1592893235,Ziad Al-Abbasi,Male,1969-03-09,56,Saudi,Jeddah,Married,2,Bachelor,Retired,Retired,Retired Government,12000.0,22,Monthly,2019-01-21,English,Inactive
CUS007080,1119326060,Ghada Al-Qahtani,Female,1984-01-09,41,Saudi,Mecca,Married,4,High School,Private,Private,Accountant,22585.0,16,Monthly,2009-01-22,Arabic,Active
CUS007081,1337490289,Fahad Al-Malki,Male,1969-11-17,55,Saudi,Medina,Married,4,Diploma,Private,Private,IT Specialist,7141.0,18,Monthly,2010-09-08,Arabic,Active
CUS007082,1532384371,Hessa Al-Qurashi,Female,1968-06-18,56,Saudi,Dammam,Single,0,High School,Government,Government,Administrative Staff,30401.0,6,Monthly,2015-02-12,Arabic,Active
CUS007083,1513386234,Nasser Al-Shehri,Male,1996-07-13,28,Saudi,Jeddah,Married,2,Bachelor,Retired,Retired,Retired Engineer,7822.0,8,Monthly,2018-11-28,English,Active
CUS007084,1541447586,Saad Al-Bogami,Male,2000-09-07,24,Saudi,Jeddah,Single,0,High School,Student,Student,University Student,,0,Monthly,2013-12-24,Arabic,Active
CUS007085,1918535069,Lujain Al-Khaldi,Female,1961-10-10,63,Saudi,Khobar,Married,2,No Formal Education,Self-Employed,Self-Employed,Restaurant Owner,18089.0,8,Monthly,2012-03-02,Arabic,Active
CUS007086,1479301704,Nasser Al-Shammari,Male,1988-07-21,36,Saudi,Jizan,Married,4,High School,Student,Student,Vocational Student,662.0,0,Monthly,2020-06-14,Arabic,Active
CUS007087,1531876902,Lujain Al-Qurashi,Female,2001-09-17,23,Saudi,Jizan,Single,0,No Formal Education,Government,Government,Government Employee,26797.0,3,Monthly,2023-09-16,Arabic,Active
CUS007088,1113445088,Nora Al-Madani,Female,1997-11-06,27,Saudi,Mecca,Single,0,Master,Retired,Retired,Retired Teacher,9287.0,7,Monthly,2013-01-09,Arabic,Active
CUS007089,1104007017,Bandar Al-Thubaiti,Male,2002-08-16,22,Saudi,Riyadh,Single,0,Master,Private,Private,IT Specialist,16472.0,0,Monthly,2011-07-04,English,Active
